c24899	N(C(=C1O2)C(=C2C2)C=CC=2)(C(=C1)C(=O)OC)CC(NC(C(=C1)F)=CC=C1[Br])=O
c24900	C1(=C(N(C(N1)=O)C(=CC1)C=CC=1)N1)C(=NC=1C(=CC1)C=CC=1[Br])C(=O)N
